country,latitude,longitude,speed_kmh,type,flags,source_file
Belgium,50.933988,3.101388,0,128,1024,Belgium_osm.spc
Belgium,50.933355,3.101841,0,128,1024,Belgium_osm.spc
Belgium,50.928029,3.105904,0,128,1024,Belgium_osm.spc
Belgium,50.92762,3.10689,0,128,1024,Belgium_osm.spc
Belgium,50.981114,3.132028,0,128,1024,Belgium_osm.spc
Belgium,50.981243,3.132839,0,128,1024,Belgium_osm.spc
Belgium,50.950982,3.137892,50,128,1024,Belgium_osm.spc
Belgium,50.951248,3.137949,50,128,1024,Belgium_osm.spc
Belgium,50.951147,3.138555,50,128,1024,Belgium_osm.spc
Belgium,50.950892,3.138581,50,128,1024,Belgium_osm.spc
Belgium,50.922821,3.139225,0,128,1024,Belgium_osm.spc
Belgium,50.922715,3.1404,70,128,1024,Belgium_osm.spc
Belgium,50.866765,3.15053,0,128,1024,Belgium_osm.spc
Belgium,50.921786,3.157574,70,128,1024,Belgium_osm.spc
Belgium,50.921942,3.158739,70,128,1024,Belgium_osm.spc
Belgium,50.975782,3.164291,0,128,1024,Belgium_osm.spc
Belgium,50.782174,3.164841,0,128,1024,Belgium_osm.spc
Belgium,50.975633,3.165636,0,128,1024,Belgium_osm.spc
Belgium,50.881429,3.18097,50,128,1024,Belgium_osm.spc
Belgium,50.809518,3.186042,50,128,1024,Belgium_osm.spc
Belgium,50.768463,3.192142,70,128,1024,Belgium_osm.spc
Belgium,50.813426,3.198978,50,128,1024,Belgium_osm.spc
Belgium,50.803383,3.221375,50,128,1024,Belgium_osm.spc
Belgium,50.925491,3.224479,50,128,1024,Belgium_osm.spc
Belgium,50.811853,3.235368,50,128,1024,Belgium_osm.spc
Belgium,50.797146,3.241649,70,128,1024,Belgium_osm.spc
Belgium,50.88991,3.247328,0,128,1024,Belgium_osm.spc
Belgium,50.889851,3.248213,0,128,1024,Belgium_osm.spc
Belgium,51.313384,3.122675,0,128,1024,Belgium_osm.spc
Belgium,51.303697,3.142756,0,128,1024,Belgium_osm.spc
Belgium,51.303481,3.143254,0,128,1024,Belgium_osm.spc
Belgium,51.320741,3.153162,0,128,1024,Belgium_osm.spc
Belgium,51.327233,3.182454,0,128,1024,Belgium_osm.spc
Belgium,51.328093,3.193251,0,128,1024,Belgium_osm.spc
Belgium,51.327514,3.199366,0,128,1024,Belgium_osm.spc
Belgium,50.736285,3.20708,50,128,1024,Belgium_osm.spc
Belgium,50.799409,3.250713,0,128,1024,Belgium_osm.spc
Belgium,50.799277,3.250803,0,128,1024,Belgium_osm.spc
Belgium,50.886524,3.255452,70,128,1024,Belgium_osm.spc
Belgium,50.886262,3.256484,70,128,1024,Belgium_osm.spc
Belgium,50.833983,3.258823,0,128,1024,Belgium_osm.spc
Belgium,50.804446,3.26208,0,128,1024,Belgium_osm.spc
Belgium,50.911227,3.268553,70,128,1024,Belgium_osm.spc
Belgium,50.911837,3.268632,70,128,1024,Belgium_osm.spc
Belgium,50.851475,3.269738,50,128,1024,Belgium_osm.spc
Belgium,50.856245,3.270155,50,128,1024,Belgium_osm.spc
Belgium,50.855642,3.270332,50,128,1024,Belgium_osm.spc
Belgium,50.991242,3.279055,0,128,1024,Belgium_osm.spc
Belgium,50.991567,3.279653,0,128,1024,Belgium_osm.spc
Belgium,50.836363,3.281898,50,128,1024,Belgium_osm.spc
Belgium,50.819518,3.30021,0,128,1024,Belgium_osm.spc
Belgium,50.777261,3.304563,70,128,1024,Belgium_osm.spc
Belgium,50.77725,3.304793,70,128,1024,Belgium_osm.spc
Belgium,50.85435,3.333629,0,128,1024,Belgium_osm.spc
Belgium,50.79546,3.37034,0,128,1024,Belgium_osm.spc
Belgium,50.788261,3.37982,0,128,1024,Belgium_osm.spc
Belgium,50.899971,3.402806,0,128,1024,Belgium_osm.spc
Belgium,50.900458,3.403426,0,128,1024,Belgium_osm.spc
Belgium,50.881099,3.404769,50,128,1024,Belgium_osm.spc
Belgium,50.881517,3.414764,50,128,1024,Belgium_osm.spc
Belgium,50.762654,3.436558,70,128,1024,Belgium_osm.spc
Belgium,50.875533,3.445348,50,128,1024,Belgium_osm.spc
Belgium,50.872801,3.45437,50,128,1024,Belgium_osm.spc
Belgium,50.729119,3.313124,50,128,1024,Belgium_osm.spc
Belgium,50.747758,3.319336,70,128,1024,Belgium_osm.spc
Belgium,50.747922,3.319384,70,128,1024,Belgium_osm.spc
Belgium,50.654171,3.362285,0,128,1024,Belgium_osm.spc
Belgium,50.728821,3.400441,50,128,1024,Belgium_osm.spc
Belgium,50.641271,3.418773,0,128,1024,Belgium_osm.spc
Belgium,50.647714,3.427023,0,128,1024,Belgium_osm.spc
Belgium,50.657875,3.435108,0,128,1024,Belgium_osm.spc
Belgium,50.694151,3.470006,0,128,1024,Belgium_osm.spc
Belgium,50.672239,3.484951,0,128,1024,Belgium_osm.spc
Belgium,51.007891,3.319879,70,128,1024,Belgium_osm.spc
Belgium,51.011346,3.361707,0,128,1024,Belgium_osm.spc
Belgium,51.136095,3.423539,90,128,1024,Belgium_osm.spc
Belgium,51.13517,3.423978,90,128,1024,Belgium_osm.spc
Belgium,51.142915,3.426589,0,128,1024,Belgium_osm.spc
Belgium,51.143487,3.426695,0,128,1024,Belgium_osm.spc
Belgium,51.111392,3.43321,90,128,1024,Belgium_osm.spc
Belgium,51.11083,3.433836,90,128,1024,Belgium_osm.spc
Belgium,51.104661,3.435362,90,128,1024,Belgium_osm.spc
Belgium,51.104227,3.435908,90,128,1024,Belgium_osm.spc
Belgium,51.181825,3.449267,90,128,1024,Belgium_osm.spc
Belgium,51.181458,3.44961,90,128,1024,Belgium_osm.spc
Belgium,51.204587,3.486527,50,128,1024,Belgium_osm.spc
Belgium,51.204697,3.487103,50,128,1024,Belgium_osm.spc
Belgium,51.276051,3.353613,0,128,1024,Belgium_osm.spc
Belgium,51.275946,3.354478,0,128,1024,Belgium_osm.spc
Belgium,50.729165,3.54545,0,128,1024,Belgium_osm.spc
Belgium,50.732453,3.556167,0,128,1024,Belgium_osm.spc
Belgium,50.713527,3.579531,0,128,1024,Belgium_osm.spc
Belgium,50.731025,3.588835,0,128,1024,Belgium_osm.spc
Belgium,50.515469,3.638955,120,128,1024,Belgium_osm.spc
Belgium,50.504196,3.655367,0,128,1024,Belgium_osm.spc
Belgium,50.797416,3.526268,70,128,1024,Belgium_osm.spc
Belgium,50.797546,3.52634,70,128,1024,Belgium_osm.spc
Belgium,50.813053,3.562421,70,128,1024,Belgium_osm.spc
Belgium,50.815456,3.567851,70,128,1024,Belgium_osm.spc
Belgium,50.795246,3.591305,70,128,1024,Belgium_osm.spc
Belgium,50.870006,3.607246,90,128,1024,Belgium_osm.spc
Belgium,50.881493,3.615923,90,128,1024,Belgium_osm.spc
Belgium,50.881493,3.61605,90,128,1024,Belgium_osm.spc
Belgium,50.907326,3.616487,90,128,1024,Belgium_osm.spc
Belgium,50.907316,3.616567,90,128,1024,Belgium_osm.spc
Belgium,50.909355,3.616576,0,128,1024,Belgium_osm.spc
Belgium,50.909033,3.616988,0,128,1024,Belgium_osm.spc
Belgium,50.909743,3.617234,0,128,1024,Belgium_osm.spc
Belgium,50.909436,3.61768,0,128,1024,Belgium_osm.spc
Belgium,50.928269,3.62644,90,128,1024,Belgium_osm.spc
Belgium,50.930477,3.627399,0,128,1024,Belgium_osm.spc
Belgium,50.930087,3.627957,0,128,1024,Belgium_osm.spc
Belgium,50.930871,3.627967,0,128,1024,Belgium_osm.spc
Belgium,50.930482,3.628577,0,128,1024,Belgium_osm.spc
Belgium,50.933198,3.628691,90,128,1024,Belgium_osm.spc
Belgium,50.933184,3.62881,90,128,1024,Belgium_osm.spc
Belgium,50.956802,3.645932,0,128,1024,Belgium_osm.spc
Belgium,50.956221,3.64594,0,128,1024,Belgium_osm.spc
Belgium,50.996555,3.685953,70,128,1024,Belgium_osm.spc
Belgium,50.997089,3.686224,70,128,1024,Belgium_osm.spc
Belgium,50.985474,3.688413,120,128,1024,Belgium_osm.spc
Belgium,50.985317,3.688461,120,128,1024,Belgium_osm.spc
Belgium,51.126014,3.552642,70,128,1024,Belgium_osm.spc
Belgium,51.11468,3.559187,30,128,1024,Belgium_osm.spc
Belgium,51.113155,3.562476,50,128,1024,Belgium_osm.spc
Belgium,51.104009,3.567567,50,128,1024,Belgium_osm.spc
Belgium,51.183101,3.569118,0,128,1024,Belgium_osm.spc
Belgium,51.09714,3.571866,30,128,1024,Belgium_osm.spc
Belgium,51.051105,3.655318,70,128,1024,Belgium_osm.spc
Belgium,51.051794,3.655713,70,128,1024,Belgium_osm.spc
Belgium,51.110888,3.698896,50,128,1024,Belgium_osm.spc
Belgium,51.110619,3.699787,50,128,1024,Belgium_osm.spc
Belgium,51.088314,3.72677,0,128,1024,Belgium_osm.spc
Belgium,51.088786,3.726777,0,128,1024,Belgium_osm.spc
Belgium,51.062706,3.734913,0,128,1024,Belgium_osm.spc
Belgium,50.408536,3.694169,50,128,1024,Belgium_osm.spc
Denmark,57.424381,10.041672,80,128,1024,Denmark_osm.spc
Denmark,56.200324,10.241125,80,128,1024,Denmark_osm.spc
Denmark,56.200231,10.241194,80,128,1024,Denmark_osm.spc
Denmark,55.371287,11.407459,80,128,1024,Denmark_osm.spc
Denmark,55.368824,11.416276,80,128,1024,Denmark_osm.spc
Denmark,55.745534,12.32616,70,128,1024,Denmark_osm.spc
Denmark,56.082568,8.392208,80,128,1024,Denmark_osm.spc
Denmark,56.082672,8.39716,80,128,1024,Denmark_osm.spc
Denmark,55.47422,8.53011,0,128,1024,Denmark_osm.spc
Denmark,55.469658,8.569338,0,128,1024,Denmark_osm.spc
Denmark,57.143156,9.760332,80,128,1024,Denmark_osm.spc
Denmark,57.142967,9.760656,80,128,1024,Denmark_osm.spc
FrenchGuiana,4.813648,-52.352599,80,128,1024,FrenchGuiana_osm.spc
FrenchGuiana,4.910973,-52.370535,70,128,1024,FrenchGuiana_osm.spc
FrenchGuiana,5.487306,-53.992694,0,128,1024,FrenchGuiana_osm.spc
FrenchGuiana,5.487036,-53.994125,0,128,1024,FrenchGuiana_osm.spc
FrenchGuiana,5.492014,-54.031833,0,128,1024,FrenchGuiana_osm.spc
Greece,39.515521,20.25882,0,128,1024,Greece_osm.spc
Greece,39.515399,20.259092,0,128,1024,Greece_osm.spc
Greece,39.53852,20.27428,0,128,1024,Greece_osm.spc
Greece,39.538473,20.274322,0,128,1024,Greece_osm.spc
Greece,39.541869,20.281332,0,128,1024,Greece_osm.spc
Greece,39.541845,20.281349,0,128,1024,Greece_osm.spc
Greece,39.35959,20.563043,0,128,1024,Greece_osm.spc
Greece,39.359632,20.563139,0,128,1024,Greece_osm.spc
Greece,39.889646,20.620376,0,128,1024,Greece_osm.spc
Greece,39.895761,20.622735,0,128,1024,Greece_osm.spc
Greece,39.885073,20.626012,0,128,1024,Greece_osm.spc
Greece,39.885104,20.626053,0,128,1024,Greece_osm.spc
Greece,38.933087,20.772045,0,128,1024,Greece_osm.spc
Greece,38.933123,20.772099,0,128,1024,Greece_osm.spc
Greece,38.916107,20.787037,0,128,1024,Greece_osm.spc
Greece,38.916153,20.787095,0,128,1024,Greece_osm.spc
Greece,38.908508,20.885423,0,128,1024,Greece_osm.spc
Greece,38.919757,20.901264,0,128,1024,Greece_osm.spc
Greece,39.717407,20.789703,0,128,1024,Greece_osm.spc
Greece,39.717444,20.789754,0,128,1024,Greece_osm.spc
Greece,39.713811,20.794077,0,128,1024,Greece_osm.spc
Greece,39.713853,20.79415,0,128,1024,Greece_osm.spc
Greece,39.586279,20.813202,0,128,1024,Greece_osm.spc
Greece,39.586212,20.813254,0,128,1024,Greece_osm.spc
Greece,39.6991,20.814318,0,128,1024,Greece_osm.spc
Greece,39.699155,20.814402,0,128,1024,Greece_osm.spc
Greece,39.69733,20.815996,0,128,1024,Greece_osm.spc
Greece,39.697372,20.816072,0,128,1024,Greece_osm.spc
Greece,39.689092,20.827643,0,128,1024,Greece_osm.spc
Greece,39.689163,20.827697,0,128,1024,Greece_osm.spc
Greece,39.684968,20.837271,0,128,1024,Greece_osm.spc
Greece,39.690416,20.843783,0,128,1024,Greece_osm.spc
Greece,39.690365,20.843819,0,128,1024,Greece_osm.spc
Greece,39.651986,20.959167,0,128,1024,Greece_osm.spc
Greece,39.652053,20.959346,0,128,1024,Greece_osm.spc
Greece,39.369539,20.883795,0,128,1024,Greece_osm.spc
Greece,39.369555,20.883862,0,128,1024,Greece_osm.spc
Greece,39.366722,20.884994,0,128,1024,Greece_osm.spc
Greece,39.36674,20.885071,0,128,1024,Greece_osm.spc
Greece,39.162908,20.934564,0,128,1024,Greece_osm.spc
Greece,39.162932,20.934574,0,128,1024,Greece_osm.spc
Greece,39.162968,20.934591,0,128,1024,Greece_osm.spc
Greece,39.154267,20.962466,0,128,1024,Greece_osm.spc
Greece,39.154559,20.962501,0,128,1024,Greece_osm.spc
Greece,39.138235,21.028654,0,128,1024,Greece_osm.spc
Greece,39.138289,21.028705,0,128,1024,Greece_osm.spc
Greece,39.100644,21.068306,0,128,1024,Greece_osm.spc
Greece,39.100699,21.068367,0,128,1024,Greece_osm.spc
Greece,39.046258,21.111466,50,128,1024,Greece_osm.spc
Greece,39.046318,21.111519,0,128,1024,Greece_osm.spc
Greece,39.759614,21.11204,0,128,1024,Greece_osm.spc
Greece,39.759578,21.112357,0,128,1024,Greece_osm.spc
Greece,38.951091,21.175942,0,128,1024,Greece_osm.spc
Greece,38.951098,21.176066,0,128,1024,Greece_osm.spc
Greece,38.942002,21.176771,0,128,1024,Greece_osm.spc
Greece,38.941993,21.17685,0,128,1024,Greece_osm.spc
Greece,38.803769,21.181304,0,128,1024,Greece_osm.spc
Greece,38.803758,21.181402,0,128,1024,Greece_osm.spc
Greece,38.716286,21.207266,0,128,1024,Greece_osm.spc
Greece,38.716297,21.207323,0,128,1024,Greece_osm.spc
Greece,40.49565,21.233753,0,128,1024,Greece_osm.spc
Greece,37.858183,21.26604,0,128,1024,Greece_osm.spc
Greece,37.858173,21.266048,0,128,1024,Greece_osm.spc
Greece,37.940288,21.270702,0,128,1024,Greece_osm.spc
Greece,37.940279,21.270792,0,128,1024,Greece_osm.spc
Greece,37.940801,21.270888,0,128,1024,Greece_osm.spc
Greece,37.94081,21.270964,0,128,1024,Greece_osm.spc
Greece,37.906897,21.279045,0,128,1024,Greece_osm.spc
Greece,37.905064,21.279077,0,128,1024,Greece_osm.spc
Greece,37.906915,21.279152,0,128,1024,Greece_osm.spc
Greece,37.90507,21.279175,0,128,1024,Greece_osm.spc
Greece,37.795089,21.310234,0,128,1024,Greece_osm.spc
Greece,37.795129,21.310373,0,128,1024,Greece_osm.spc
Greece,37.981891,21.321345,0,128,1024,Greece_osm.spc
Greece,37.981841,21.321491,0,128,1024,Greece_osm.spc
Greece,38.018553,21.353209,0,128,1024,Greece_osm.spc
Greece,38.01851,21.353233,0,128,1024,Greece_osm.spc
Greece,38.01895,21.354227,0,128,1024,Greece_osm.spc
Greece,38.018897,21.35426,0,128,1024,Greece_osm.spc
Greece,38.021149,21.359666,0,128,1024,Greece_osm.spc
Greece,38.021058,21.359727,0,128,1024,Greece_osm.spc
Greece,38.084253,21.406459,0,128,1024,Greece_osm.spc
Greece,38.084189,21.406568,0,128,1024,Greece_osm.spc
Greece,38.466593,21.360174,0,128,1024,Greece_osm.spc
Greece,38.466552,21.360266,0,128,1024,Greece_osm.spc
Greece,38.394473,21.425381,0,128,1024,Greece_osm.spc
Greece,38.394531,21.425456,0,128,1024,Greece_osm.spc
Greece,38.380891,21.458032,0,128,1024,Greece_osm.spc
Greece,38.38095,21.458061,0,128,1024,Greece_osm.spc
Greece,38.379089,21.471593,0,128,1024,Greece_osm.spc
Greece,38.379168,21.471612,0,128,1024,Greece_osm.spc
Greece,38.663804,21.366477,0,128,1024,Greece_osm.spc
Greece,38.66387,21.366585,0,128,1024,Greece_osm.spc
Greece,38.513232,21.379286,0,128,1024,Greece_osm.spc
Greece,38.513243,21.379331,0,128,1024,Greece_osm.spc
Greece,37.72086,21.367902,0,128,1024,Greece_osm.spc
Greece,37.720885,21.367936,0,128,1024,Greece_osm.spc
Greece,37.670215,21.475999,0,128,1024,Greece_osm.spc
Greece,37.670276,21.476006,0,128,1024,Greece_osm.spc
Greece,37.669106,21.496528,0,128,1024,Greece_osm.spc
Greece,37.669155,21.496537,0,128,1024,Greece_osm.spc
Greece,38.116701,21.513242,0,128,1024,Greece_osm.spc
Greece,38.116866,21.513373,0,128,1024,Greece_osm.spc
Greece,40.21548,21.533634,0,128,1024,Greece_osm.spc
Greece,40.215546,21.533659,0,128,1024,Greece_osm.spc
Greece,40.248396,21.612778,0,128,1024,Greece_osm.spc
Greece,40.248477,21.612917,0,128,1024,Greece_osm.spc
Greece,38.376794,21.55476,0,128,1024,Greece_osm.spc
Greece,38.376752,21.55477,0,128,1024,Greece_osm.spc
Greece,38.377246,21.557552,0,128,1024,Greece_osm.spc
Greece,38.377196,21.557565,0,128,1024,Greece_osm.spc
Greece,38.375826,21.628915,0,128,1024,Greece_osm.spc
Greece,38.375888,21.628998,0,128,1024,Greece_osm.spc
Greece,39.912954,21.573065,50,128,1024,Greece_osm.spc
Greece,39.693269,21.642739,0,128,1024,Greece_osm.spc
Greece,39.693308,21.642796,0,128,1024,Greece_osm.spc
Greece,39.650498,21.684477,0,128,1024,Greece_osm.spc
Greece,39.650001,21.685003,0,128,1024,Greece_osm.spc
Greece,39.510355,21.698624,0,128,1024,Greece_osm.spc
Greece,39.510346,21.698641,0,128,1024,Greece_osm.spc
Greece,39.512374,21.701993,0,128,1024,Greece_osm.spc
Greece,39.51239,21.702026,0,128,1024,Greece_osm.spc
Greece,39.598802,21.731951,0,128,1024,Greece_osm.spc
Greece,39.598854,21.732038,0,128,1024,Greece_osm.spc
Greece,39.495239,21.684426,0,128,1024,Greece_osm.spc
Greece,39.495211,21.684474,0,128,1024,Greece_osm.spc
Greece,37.29433,21.702514,0,128,1024,Greece_osm.spc
Greece,37.294323,21.702561,0,128,1024,Greece_osm.spc
Greece,39.571286,21.750925,0,128,1024,Greece_osm.spc
Greece,39.571344,21.750954,0,128,1024,Greece_osm.spc
Greece,39.570493,21.757107,0,128,1024,Greece_osm.spc
Greece,39.570581,21.757132,0,128,1024,Greece_osm.spc
Greece,39.516495,21.820422,0,128,1024,Greece_osm.spc
Greece,39.51653,21.820454,0,128,1024,Greece_osm.spc
Greece,39.51283,21.826476,0,128,1024,Greece_osm.spc
Greece,39.51286,21.826514,0,128,1024,Greece_osm.spc
Greece,38.378493,21.794741,0,128,1024,Greece_osm.spc
Greece,38.379469,21.796832,0,128,1024,Greece_osm.spc
Greece,38.379403,21.796881,0,128,1024,Greece_osm.spc
Greece,38.406742,21.875325,0,128,1024,Greece_osm.spc
Greece,38.406845,21.875385,0,128,1024,Greece_osm.spc
Greece,38.404165,21.919708,0,128,1024,Greece_osm.spc
Greece,38.404088,21.919742,0,128,1024,Greece_osm.spc
Greece,39.442138,21.864985,0,128,1024,Greece_osm.spc
Greece,39.442166,21.865034,0,128,1024,Greece_osm.spc
Greece,39.43621,21.869927,0,128,1024,Greece_osm.spc
Greece,39.436242,21.869974,0,128,1024,Greece_osm.spc
Greece,39.40396,21.893798,0,128,1024,Greece_osm.spc
Greece,39.40398,21.893834,0,128,1024,Greece_osm.spc
Greece,39.396287,21.899291,0,128,1024,Greece_osm.spc
Greece,39.396313,21.899362,0,128,1024,Greece_osm.spc
Greece,39.384001,21.915487,0,128,1024,Greece_osm.spc
Greece,39.384066,21.915491,0,128,1024,Greece_osm.spc
Greece,39.38064,21.936106,0,128,1024,Greece_osm.spc
Greece,39.380678,21.936172,0,128,1024,Greece_osm.spc
Greece,38.931899,21.977897,0,128,1024,Greece_osm.spc
Greece,38.931852,21.977898,0,128,1024,Greece_osm.spc
Greece,38.931792,21.98412,0,128,1024,Greece_osm.spc
Greece,38.931835,21.98413,0,128,1024,Greece_osm.spc
Greece,38.39882,22.002674,0,128,1024,Greece_osm.spc
Greece,38.39884,22.002715,0,128,1024,Greece_osm.spc
Greece,38.39736,22.007428,0,128,1024,Greece_osm.spc
Greece,37.241707,22.012419,0,128,1024,Greece_osm.spc
Greece,37.241697,22.012457,0,128,1024,Greece_osm.spc
Greece,37.049203,22.071566,0,128,1024,Greece_osm.spc
Greece,37.049254,22.07165,0,128,1024,Greece_osm.spc
Greece,40.373644,22.084815,0,128,1024,Greece_osm.spc
Greece,40.450102,22.207317,0,128,1024,Greece_osm.spc
Greece,37.359104,22.134345,0,128,1024,Greece_osm.spc
Greece,37.359192,22.134347,0,128,1024,Greece_osm.spc
Greece,37.388745,22.146482,0,128,1024,Greece_osm.spc
Greece,37.388759,22.146569,0,128,1024,Greece_osm.spc
Greece,37.40261,22.162454,0,128,1024,Greece_osm.spc
Greece,37.402571,22.16246,0,128,1024,Greece_osm.spc
Greece,39.29784,22.14809,0,128,1024,Greece_osm.spc
Greece,39.297898,22.148097,0,128,1024,Greece_osm.spc
Greece,39.28349,22.194855,0,128,1024,Greece_osm.spc
Greece,39.283467,22.194874,0,128,1024,Greece_osm.spc
Greece,38.947465,22.159214,0,128,1024,Greece_osm.spc
Greece,38.947424,22.15922,0,128,1024,Greece_osm.spc
Greece,38.934076,22.229325,0,128,1024,Greece_osm.spc
Greece,37.725889,22.228071,50,128,1024,Greece_osm.spc
Greece,37.725313,22.241931,0,128,1024,Greece_osm.spc
Greece,37.725368,22.241943,0,128,1024,Greece_osm.spc
Greece,38.928956,22.258403,0,128,1024,Greece_osm.spc
Greece,38.928966,22.258409,0,128,1024,Greece_osm.spc
Greece,38.927916,22.263191,0,128,1024,Greece_osm.spc
Greece,38.928011,22.263215,0,128,1024,Greece_osm.spc
Greece,38.917281,22.300116,0,128,1024,Greece_osm.spc
Greece,38.917267,22.300163,0,128,1024,Greece_osm.spc
Greece,38.915386,22.313072,0,128,1024,Greece_osm.spc
Greece,38.915475,22.31309,0,128,1024,Greece_osm.spc
Greece,38.908798,22.338462,0,128,1024,Greece_osm.spc
Greece,38.908877,22.338513,0,128,1024,Greece_osm.spc
Greece,38.986428,22.378517,0,128,1024,Greece_osm.spc
Greece,38.986464,22.3786,0,128,1024,Greece_osm.spc
Greece,38.935306,22.413437,0,128,1024,Greece_osm.spc
Greece,38.935341,22.413491,0,128,1024,Greece_osm.spc
Greece,38.762245,22.446858,0,128,1024,Greece_osm.spc
Greece,38.762153,22.447022,0,128,1024,Greece_osm.spc
Greece,38.753495,22.452084,0,128,1024,Greece_osm.spc
Greece,38.753553,22.452134,0,128,1024,Greece_osm.spc
Greece,39.222776,22.284031,0,128,1024,Greece_osm.spc
Greece,39.222792,22.284094,0,128,1024,Greece_osm.spc
Greece,39.118581,22.310917,0,128,1024,Greece_osm.spc
Greece,39.076091,22.316542,0,128,1024,Greece_osm.spc
Greece,39.076164,22.316597,90,128,1024,Greece_osm.spc
Greece,39.027572,22.367776,0,128,1024,Greece_osm.spc
Greece,39.022164,22.374225,0,128,1024,Greece_osm.spc
Greece,37.673736,22.296674,0,128,1024,Greece_osm.spc
Greece,37.673577,22.296748,0,128,1024,Greece_osm.spc
Greece,37.612313,22.352292,0,128,1024,Greece_osm.spc
Greece,37.612371,22.352299,0,128,1024,Greece_osm.spc
Greece,37.549209,22.396908,0,128,1024,Greece_osm.spc
Greece,37.549161,22.396992,0,128,1024,Greece_osm.spc
Greece,37.55437,22.400316,0,128,1024,Greece_osm.spc
